Time,I(Lo)
0.02950799999987902,0.029678037197787777
0.029508099999879019,0.029803233099764102
0.029508199999879019,0.029928429000736872
0.029508299999879018,0.030053624900706084
0.029508399999879018,0.030178820799671737
0.029508499999879017,0.030304016697633836
0.029508599999879016,0.030429212594592379
0.029508699999879016,0.030554408490547365
0.029508799999879015,0.030679604385498792
0.029508899999879015,0.030804800279446664
0.029508999999879014,0.030929996172390981
0.029509099999879013,0.03105519206433174
0.029509199999879013,0.031180387955268941
0.029509299999879012,0.031305583845202586
0.029509399999879012,0.031430779734132677
0.029509499999879011,0.03155597562205921
0.02950959999987901,0.031681171508982184
0.02950969999987901,0.0318063673949016
0.029509799999879009,0.031931563279817457
0.029509899999879009,0.032056759163729763
0.029509999999879008,0.032181955046638518
0.029510099999879007,0.032307150928543714
0.029510199999879007,0.032432346809445352
0.029510299999879006,0.032557542689343431
0.029510399999879006,0.032682738568237953
0.029510499999879005,0.032807934446128915
0.029510599999879004,0.032933130323016327
0.029510699999879004,0.033058326198900187
0.029510799999879003,0.033183522073780489
0.029510899999879003,0.033308717947657232
0.029510999999879002,0.033433913820530417
0.029511099999879001,0.033559109692400044
0.029511199999879001,0.033684305563266112
0.029511299999879,0.033809501433128622
0.029511399999879,0.033934697301987581
0.029511499999878999,0.034059893169842988
0.029511599999878999,0.034185089036694837
0.029511699999878998,0.034310284902543127
0.029511799999878997,0.034435480767387859
0.029511899999878997,0.034560676631229033
0.029511999999878996,0.034685872494066648
0.029512099999878996,0.034811068355900712
0.029512199999878995,0.034936264216731225
0.029512299999878994,0.035061460076558179
0.029512399999878994,0.035186655935381575
0.029512499999878993,0.035311851793201413
0.029512599999878993,0.035437047650017692
0.029512699999878992,0.035562243505830413
0.029512799999878991,0.035687439360639582
0.029512899999878991,0.0358126352144452
0.02951299999987899,0.03593783106724726
0.02951309999987899,0.036063026919045761
0.029513199999878989,0.036188222769840704
0.029513299999878988,0.036313418619632089
0.029513399999878988,0.036438614468419922
0.029513499999878987,0.036563810316204204
0.029513599999878987,0.036689006162984927
0.029513699999878986,0.036814202008762092
0.029513799999878985,0.036939397853535699
0.029513899999878985,0.037064593697305748
0.029513999999878984,0.037189789540072238
0.029514099999878984,0.037314985381835176
0.029514199999878983,0.037440181222594564
0.029514299999878982,0.037565377062350393
0.029514399999878982,0.037690572901102663
0.029514499999878981,0.037815768738851376
0.029514599999878981,0.037940964575596529
0.02951469999987898,0.038066160411338132
0.02951479999987898,0.038191356246076183
0.029514899999878979,0.038316552079810676
0.029514999999878978,0.03844174791254161
0.029515099999878978,0.038566943744268986
0.029515199999878977,0.038692139574992804
