Time,D,PWM,Vtri
0.037382700000045024,0.40000000000000002,0,0.69199999822122171
0.037382800000045027,0.40000000000000002,0,0.68799999822110736
0.03738290000004503,0.40000000000000002,0,0.68399999822099311
0.037383000000045033,0.40000000000000002,0,0.67999999822087875
0.037383100000045036,0.40000000000000002,0,0.6759999982207644
0.037383200000045039,0.40000000000000002,0,0.67199999822065004
0.037383300000045042,0.40000000000000002,0,0.66799999822053568
0.037383400000045044,0.40000000000000002,0,0.66399999822042133
0.037383500000045047,0.40000000000000002,0,0.65999999822030697
0.03738360000004505,0.40000000000000002,0,0.65599999822019261
0.037383700000045053,0.40000000000000002,0,0.65199999822007826
0.037383800000045056,0.40000000000000002,0,0.6479999982199639
0.037383900000045059,0.40000000000000002,0,0.64399999821984955
0.037384000000045062,0.40000000000000002,0,0.63999999821973519
0.037384100000045065,0.40000000000000002,0,0.63599999821962083
0.037384200000045067,0.40000000000000002,0,0.63199999821950648
0.03738430000004507,0.40000000000000002,0,0.62799999821939212
0.037384400000045073,0.40000000000000002,0,0.62399999821927776
0.037384500000045076,0.40000000000000002,0,0.61999999821916341
0.037384600000045079,0.40000000000000002,0,0.61599999821904905
0.037384700000045082,0.40000000000000002,0,0.61199999821893469
0.037384800000045085,0.40000000000000002,0,0.60799999821882034
0.037384900000045088,0.40000000000000002,0,0.60399999821870598
0.03738500000004509,0.40000000000000002,0,0.59999999821859162
0.037385100000045093,0.40000000000000002,0,0.59599999821847727
0.037385200000045096,0.40000000000000002,0,0.59199999821836291
0.037385300000045099,0.40000000000000002,0,0.58799999821824855
0.037385400000045102,0.40000000000000002,0,0.5839999982181342
0.037385500000045105,0.40000000000000002,0,0.57999999821801984
0.037385600000045108,0.40000000000000002,0,0.57599999821790548
0.037385700000045111,0.40000000000000002,0,0.57199999821779113
0.037385800000045114,0.40000000000000002,0,0.56799999821767677
0.037385900000045116,0.40000000000000002,0,0.56399999821756241
0.037386000000045119,0.40000000000000002,0,0.55999999821744817
0.037386100000045122,0.40000000000000002,0,0.55599999821733381
0.037386200000045125,0.40000000000000002,0,0.55199999821721946
0.037386300000045128,0.40000000000000002,0,0.5479999982171051
0.037386400000045131,0.40000000000000002,0,0.54399999821699074
0.037386500000045134,0.40000000000000002,0,0.53999999821687639
0.037386600000045137,0.40000000000000002,0,0.53599999821676203
0.037386700000045139,0.40000000000000002,0,0.53199999821664767
0.037386800000045142,0.40000000000000002,0,0.52799999821653332
0.037386900000045145,0.40000000000000002,0,0.52399999821641896
0.037387000000045148,0.40000000000000002,0,0.5199999982163046
0.037387100000045151,0.40000000000000002,0,0.51599999821619025
0.037387200000045154,0.40000000000000002,0,0.51199999821607589
0.037387300000045157,0.40000000000000002,0,0.50799999821596153
0.03738740000004516,0.40000000000000002,0,0.50399999821584718
0.037387500000045162,0.40000000000000002,0,0.49999999821573282
0.037387600000045165,0.40000000000000002,0,0.49599999821561847
0.037387700000045168,0.40000000000000002,0,0.49199999821550411
0.037387800000045171,0.40000000000000002,0,0.48799999821538975
0.037387900000045174,0.40000000000000002,0,0.4839999982152754
0.037388000000045177,0.40000000000000002,0,0.47999999821516104
0.03738810000004518,0.40000000000000002,0,0.47599999821504668
0.037388200000045183,0.40000000000000002,0,0.47199999821493233
0.037388300000045185,0.40000000000000002,0,0.46799999821481802
0.037388400000045188,0.40000000000000002,0,0.46399999821470367
0.037388500000045191,0.40000000000000002,0,0.45999999821458931
0.037388600000045194,0.40000000000000002,0,0.45599999821447496
0.037388700000045197,0.40000000000000002,0,0.4519999982143606
0.0373888000000452,0.40000000000000002,0,0.44799999821424624
0.037388900000045203,0.40000000000000002,0,0.44399999821413189
0.037389000000045206,0.40000000000000002,0,0.43999999821401753
0.037389100000045208,0.40000000000000002,0,0.43599999821390317
0.037389200000045211,0.40000000000000002,0,0.43199999821378882
0.037389300000045214,0.40000000000000002,0,0.42799999821367446
0.037389400000045217,0.40000000000000002,0,0.4239999982135601
0.03738950000004522,0.40000000000000002,0,0.41999999821344575
0.037389600000045223,0.40000000000000002,0,0.41599999821333139
0.037389700000045226,0.40000000000000002,0,0.41199999821321703
0.037389800000045229,0.40000000000000002,0,0.40799999821310268
0.037389900000045231,0.40000000000000002,0,0.40399999821298838
0.037390000000045234,0.40000000000000002,0,0.39999999821287402
0.037390100000045237,0.40000000000000002,1,0.39599999821275966
0.03739020000004524,0.40000000000000002,1,0.39199999821264531
0.037390300000045243,0.40000000000000002,1,0.38799999821253095
0.037390400000045246,0.40000000000000002,1,0.38399999821241659
0.037390500000045249,0.40000000000000002,1,0.37999999821230224
0.037390600000045252,0.40000000000000002,1,0.37599999821218788
0.037390700000045254,0.40000000000000002,1,0.37199999821207352
0.037390800000045257,0.40000000000000002,1,0.36799999821195917
0.03739090000004526,0.40000000000000002,1,0.36399999821184481
0.037391000000045263,0.40000000000000002,1,0.35999999821173045
0.037391100000045266,0.40000000000000002,1,0.3559999982116161
0.037391200000045269,0.40000000000000002,1,0.35199999821150174
0.037391300000045272,0.40000000000000002,1,0.34799999821138738
0.037391400000045275,0.40000000000000002,1,0.34399999821127303
0.037391500000045277,0.40000000000000002,1,0.33999999821115873
0.03739160000004528,0.40000000000000002,1,0.33599999821104437
0.037391700000045283,0.40000000000000002,1,0.33199999821093001
0.037391800000045286,0.40000000000000002,1,0.32799999821081566
0.037391900000045289,0.40000000000000002,1,0.3239999982107013
0.037392000000045292,0.40000000000000002,1,0.31999999821058694
0.037392100000045295,0.40000000000000002,1,0.31599999821047259
0.037392200000045298,0.40000000000000002,1,0.31199999821035823
0.0373923000000453,0.40000000000000002,1,0.30799999821024387
0.037392400000045303,0.40000000000000002,1,0.30399999821012952
0.037392500000045306,0.40000000000000002,1,0.29999999821001516
0.037392600000045309,0.40000000000000002,1,0.29599999820990081
0.037392700000045312,0.40000000000000002,1,0.29199999820978645
0.037392800000045315,0.40000000000000002,1,0.28799999820967209
0.037392900000045318,0.40000000000000002,1,0.28399999820955774
0.037393000000045321,0.40000000000000002,1,0.27999999820944343
0.037393100000045323,0.40000000000000002,1,0.27599999820932908
0.037393200000045326,0.40000000000000002,1,0.27199999820921472
0.037393300000045329,0.40000000000000002,1,0.26799999820910037
0.037393400000045332,0.40000000000000002,1,0.26399999820898601
0.037393500000045335,0.40000000000000002,1,0.25999999820887165
0.037393600000045338,0.40000000000000002,1,0.2559999982087573
0.037393700000045341,0.40000000000000002,1,0.25199999820864294
0.037393800000045344,0.40000000000000002,1,0.24799999820852858
0.037393900000045346,0.40000000000000002,1,0.24399999820841423
0.037394000000045349,0.40000000000000002,1,0.23999999820829987
0.037394100000045352,0.40000000000000002,1,0.23599999820818551
0.037394200000045355,0.40000000000000002,1,0.23199999820807118
0.037394300000045358,0.40000000000000002,1,0.22799999820795683
0.037394400000045361,0.40000000000000002,1,0.22399999820784247
0.037394500000045364,0.40000000000000002,1,0.21999999820772811
0.037394600000045367,0.40000000000000002,1,0.21599999820761376
0.037394700000045369,0.40000000000000002,1,0.2119999982074994
0.037394800000045372,0.40000000000000002,1,0.20799999820738505
0.037394900000045375,0.40000000000000002,1,0.20399999820727069
0.037395000000045378,0.40000000000000002,1,0.19999999820715636
0.037395100000045381,0.40000000000000002,1,0.195999998207042
0.037395200000045384,0.40000000000000002,1,0.19199999820692765
0.037395300000045387,0.40000000000000002,1,0.18799999820681329
0.03739540000004539,0.40000000000000002,1,0.18399999820669893
0.037395500000045392,0.40000000000000002,1,0.17999999820658458
0.037395600000045395,0.40000000000000002,1,0.17599999820647022
0.037395700000045398,0.40000000000000002,1,0.17199999820635586
0.037395800000045401,0.40000000000000002,1,0.16799999820624154
0.037395900000045404,0.40000000000000002,1,0.16399999820612718
0.037396000000045407,0.40000000000000002,1,0.15999999820601282
0.03739610000004541,0.40000000000000002,1,0.15599999820589847
