Time,tensao_indutor
0.037379600000044935,-50.076716091069827
0.037379700000044938,-50.078340120384119
0.037379800000044941,-50.079963231648541
0.037379900000044944,-50.081585424881837
0.037380000000044947,-50.083206700102821
0.03738010000004495,-50.08482705733028
0.037380200000044952,-50.086446496583022
0.037380300000044955,-50.088065017879934
0.037380400000044958,-50.089682621239817
0.037380500000044961,-50.09129930668157
0.037380600000044964,-50.092915074224052
0.037380700000044967,-50.094529923886142
0.03738080000004497,-50.096143855686755
0.037380900000044973,-50.097756869644854
0.037381000000044975,-50.099368965779327
0.037381100000044978,-50.100980144109165
0.037381200000044981,-50.102590404653292
0.037381300000044984,-50.104199747430698
0.037381400000044987,-50.105808172460407
0.03738150000004499,-50.107415679761424
0.037381600000044993,-50.109022269352749
0.037381700000044996,-50.110627941253426
0.037381800000044998,-50.11223269548249
0.037381900000045001,-50.11383653205904
0.037382000000045004,-50.115439451002146
0.037382100000045007,-50.117041452330888
0.03738220000004501,-50.118642536064392
0.037382300000045013,-50.120242702221795
0.037382400000045016,-50.12184195082218
0.037382500000045019,-50.12344028188474
0.037382600000045021,-50.125037695428645
0.037382700000045024,-50.126634191473073
0.037382800000045027,-50.128229770037215
0.03738290000004503,-50.12982443114025
0.037383000000045033,-50.131418174801439
0.037383100000045036,-50.133011001040011
0.037383200000045039,-50.134602909875213
0.037383300000045042,-50.136193901326322
0.037383400000045044,-50.137783975412638
0.037383500000045047,-50.139373132153423
0.03738360000004505,-50.140961371568004
0.037383700000045053,-50.1425486936757
0.037383800000045056,-50.144135098495852
0.037383900000045059,-50.145720586047794
0.037384000000045062,-50.147305156350932
0.037384100000045065,-50.148888809424612
0.037384200000045067,-50.150471545288269
0.03738430000004507,-50.152053363961272
0.037384400000045073,-50.153634265463076
0.037384500000045076,-50.155214249813099
0.037384600000045079,-50.156793317030832
0.037384700000045082,-50.158371467135716
0.037384800000045085,-50.159948700147226
0.037384900000045088,-50.161525016084873
0.03738500000004509,-50.16310041496817
0.037385100000045093,-50.164674896816649
0.037385200000045096,-50.166248461649822
0.037385300000045099,-50.167821109487257
0.037385400000045102,-50.169392840348522
0.037385500000045105,-50.170963654253214
0.037385600000045108,-50.172533551220923
0.037385700000045111,-50.174102531271259
0.037385800000045114,-50.175670594423835
0.037385900000045116,-50.177237740698295
0.037386000000045119,-50.178803970114309
0.037386100000045122,-50.180369282691522
0.037386200000045125,-50.181933678449674
0.037386300000045128,-50.183497157408418
0.037386400000045131,-50.185059719587457
0.037386500000045134,-50.18662136500653
0.037386600000045137,-50.18818209368537
0.037386700000045139,-50.18974190564375
0.037386800000045142,-50.191300800901438
0.037386900000045145,-50.192858779478208
0.037387000000045148,-50.194415841393855
0.037387100000045151,-50.195971986668219
0.037387200000045154,-50.197527215321109
0.037387300000045157,-50.19908152737235
0.03738740000004516,-50.200634922841807
0.037387500000045162,-50.202187401749356
0.037387600000045165,-50.203738964114883
0.037387700000045168,-50.205289609958285
0.037387800000045171,-50.206839339299478
0.037387900000045174,-50.208388152158371
0.037388000000045177,-50.209936048554901
0.03738810000004518,-50.211483028509022
0.037388200000045183,-50.213029092040721
0.037388300000045185,-50.214574239170013
0.037388400000045188,-50.216118469916864
0.037388500000045191,-50.217661784301292
0.037388600000045194,-50.219204182343326
0.037388700000045197,-50.220745664063017
0.0373888000000452,-50.222286229480382
0.037388900000045203,-50.223825878615507
0.037389000000045206,-50.225364611488516
0.037389100000045208,-50.226902428119494
0.037389200000045211,-50.228439328528523
0.037389300000045214,-50.229975312735739
0.037389400000045217,-50.2315103807613
0.03738950000004522,-50.23304453262535
0.037389600000045223,-50.234577768348046
0.037389700000045226,-50.236110087949584
0.037389800000045229,-50.237641491450184
0.037389900000045231,-50.239171978870047
0.037390000000045234,-50.240701550229389
0.037390100000045237,74.993788160568585
0.03739020000004524,74.993786234793532
0.037390300000045243,74.99378430901848
0.037390400000045246,74.993782383243499
0.037390500000045249,74.993780457468546
0.037390600000045252,74.993778531693721
0.037390700000045254,74.993776605918853
0.037390800000045257,74.993774680144057
0.03739090000004526,74.993772754369317
0.037391000000045263,74.993770828594648
0.037391100000045266,74.993768902819994
0.037391200000045269,74.993766977045425
0.037391300000045272,74.993765051270884
0.037391400000045275,74.993763125496372
0.037391500000045277,74.993761199721959
0.03739160000004528,74.993759273947589
0.037391700000045283,74.993757348173233
0.037391800000045286,74.993755422398948
0.037391900000045289,74.993753496624691
0.037392000000045292,74.993751570850506
0.037392100000045295,74.993749645076349
0.037392200000045298,74.993747719302263
0.0373923000000453,74.993745793528205
0.037392400000045303,74.993743867754233
0.037392500000045306,74.993741941980275
0.037392600000045309,74.993740016206388
0.037392700000045312,74.993738090432544
0.037392800000045315,74.99373616465877
0.037392900000045318,74.993734238884997
0.037393000000045321,74.993732313111281
0.037393100000045323,74.993730387337649
0.037393200000045326,74.993728461564061
0.037393300000045329,74.993726535790472
0.037393400000045332,74.993724610016983
0.037393500000045335,74.993722684243522
0.037393600000045338,74.993720758470133
0.037393700000045341,74.993718832696743
0.037393800000045344,74.993716906923467
0.037393900000045346,74.99371498115022
0.037394000000045349,74.993713055377029
0.037394100000045352,74.993711129603867
0.037394200000045355,74.993709203830747
0.037394300000045358,74.993707278057684
0.037394400000045361,74.993705352284678
0.037394500000045364,74.993703426511729
0.037394600000045367,74.993701500738837
0.037394700000045369,74.993699574965959
0.037394800000045372,74.993697649193166
0.037394900000045375,74.993695723420387
0.037395000000045378,74.99369379764768
0.037395100000045381,74.993691871875029
0.037395200000045384,74.993689946102421
0.037395300000045387,74.993688020329841
0.03739540000004539,74.993686094557319
0.037395500000045392,74.993684168784853
0.037395600000045395,74.993682243012472
0.037395700000045398,74.99368031724012
0.037395800000045401,74.993678391467796
0.037395900000045404,74.993676465695557
0.037396000000045407,74.993674539923319
0.03739610000004541,74.993672614151137
0.037396200000045413,74.993670688379027
0.037396300000045415,74.993668762606944
0.037396400000045418,74.993666836834933
0.037396500000045421,74.993664911062979
0.037396600000045424,74.993662985291024
0.037396700000045427,74.993661059519184
0.03739680000004543,74.993659133747371
0.037396900000045433,74.993657207975559
0.037397000000045436,74.993655282203861
0.037397100000045438,74.993653356432191
0.037397200000045441,74.993651430660563
0.037397300000045444,74.993649504888964
0.037397400000045447,74.993647579117436
0.03739750000004545,74.993645653345993
0.037397600000045453,74.993643727574565
0.037397700000045456,74.993641801803165
0.037397800000045459,74.993639876031864
0.037397900000045461,74.993637950260563
0.037398000000045464,74.993636024489319
0.037398100000045467,74.993634098718175
0.03739820000004547,74.993632172947031
0.037398300000045473,74.993630247175957
0.037398400000045476,74.993628321404913
0.037398500000045479,74.993626395633953
