Time,Io,I3
0.04047550000013396,0.8001345861430309,1.2505552149377763e-005
0.040475600000133963,0.80016115333592097,1.2519763004092965e-005
0.040475700000133966,0.80018772052881104,1.2505552149377763e-005
0.040475800000133969,0.80021425929999168,1.2491341294662561e-005
0.040475900000133971,0.80024079807117232,1.2505552149377763e-005
0.040476000000133974,0.80026731552607089,1.2505552149377763e-005
0.040476100000133977,0.80029381166468738,1.2505552149377763e-005
0.04047620000013398,0.80032030069787652,1.2505552149377763e-005
0.040476300000133983,0.80034676130935622,1.2491341294662561e-005
0.040476400000133986,0.80037322902626329,1.2505552149377763e-005
0.040476500000133989,0.80039966832146092,1.2519763004092965e-005
0.040476600000133992,0.80042610761665856,1.2519763004092965e-005
0.040476700000133994,0.8004525113847194,1.2505552149377763e-005
0.040476800000133997,0.80047890804735289,1.2519763004092965e-005
0.040476900000134,0.80050529049913166,1.2505552149377763e-005
0.040477000000134003,0.80053165874005572,1.2519763004092965e-005
0.040477100000134006,0.80055801987555242,1.2505552149377763e-005
0.040477200000134009,0.80058435258933969,1.2505552149377763e-005
0.040477300000134012,0.8006106781976996,1.2505552149377763e-005
0.040477400000134015,0.80063699670063215,1.2505552149377763e-005
0.040477500000134017,0.80066329388728263,1.2491341294662561e-005
0.04047760000013402,0.80068956975765104,1.2519763004092965e-005
0.040477700000134023,0.80071583141716474,1.2519763004092965e-005
0.040477800000134026,0.80074209307667843,1.2519763004092965e-005
0.040477900000134029,0.80076832631448269,1.2519763004092965e-005
0.040478000000134032,0.80079453823600488,1.2505552149377763e-005
0.040478100000134035,0.80082075015752707,1.2505552149377763e-005
0.040478200000134038,0.80084694786819455,1.2505552149377763e-005
0.04047830000013404,0.80087313136800731,1.2505552149377763e-005
0.040478400000134043,0.80089929355153799,1.2519763004092965e-005
0.040478500000134046,0.80092544152421397,1.2505552149377763e-005
0.040478600000134049,0.80095157528603522,1.2505552149377763e-005
0.040478700000134052,0.80097769483700176,1.2491341294662561e-005
0.040478800000134055,0.80100380017711359,1.2519763004092965e-005
0.040478900000134058,0.80102988420094334,1.2505552149377763e-005
0.040479000000134061,0.8010559682247731,1.2505552149377763e-005
0.040479100000134063,0.80108203093232078,1.2505552149377763e-005
0.040479200000134066,0.80110807232358638,1.2505552149377763e-005
0.040479300000134069,0.80113411371485199,1.2519763004092965e-005
0.040479400000134072,0.80116011957898081,1.2519763004092965e-005
0.040479500000134075,0.80118613254853699,1.2519763004092965e-005
0.040479600000134078,0.80121211709638374,1.2505552149377763e-005
0.040479700000134081,0.80123808743337577,1.2505552149377763e-005
0.040479800000134084,0.80126404355951308,1.2505552149377763e-005
0.040479900000134086,0.80128998547479569,1.2505552149377763e-005
0.040480000000134089,0.80131591317922357,1.2505552149377763e-005
0.040480100000134092,0.80134181956736938,1.2519763004092965e-005
