Time,corrente_na_carga,I_entrada
0.21744290000522276,0.53219403639559459,0.53220603035697422
0.21744300000522276,0.53203373795440712,0.53204573191578675
0.21744310000522277,0.53187338266980078,0.53188539084203512
0.21744320000522277,0.53171299896348501,0.53172500713571935
0.21744330000522277,0.53155258683545981,0.53156459500769415
0.21744340000522278,0.53139214628572518,0.53140414024710481
0.21744350000522278,0.5312316631034264,0.53124365706480603
0.21744360000522278,0.53107113728856348,0.53108313124994311
0.21744370000522278,0.53091058305199113,0.53092257701337076
0.21744380000522279,0.53074997197199991,0.53076198014423426
0.21744390000522279,0.5305893608920087,0.53060135485338833
0.21744400000522279,0.53042867875774391,0.53044068692997826
0.2174441000052228,0.53026798241262441,0.53027999058485875
0.2174442000052228,0.53010724343494076,0.5301192516071751
0.2174443000052228,0.52994646182469296,0.52995848420778202
0.2174444000052228,0.52978565179273573,0.5297976741758248
0.21744450000522281,0.52962481333906908,0.52963682151130342
0.21744460000522281,0.52946393225283828,0.52947594042507262
0.21744470000522281,0.52930300853404333,0.52931503091713239
0.21744480000522282,0.52914205639353895,0.52915407877662801
0.21744490000522282,0.52898107583132514,0.5289930982144142
0.21744500000522282,0.52882005263654719,0.52883207501963625
0.21744510000522282,0.5286590010200598,0.52867100919229415
0.21744520000522283,0.52849790677100827,0.52850991494324262
0.21744530000522283,0.52833678410024731,0.52834879227248166
0.21744540000522283,0.52817561879692221,0.52818762696915655
0.21744550000522284,0.52801441086103296,0.52802643324412202
0.21744560000522284,0.52785317450343427,0.52786519688652334
0.21744570000522284,0.52769190972412616,0.52770393210721522
0.21744580000522284,0.52753058810139919,0.52754262469534297
0.21744590000522285,0.5273692522678175,0.52738128886176128
0.21744600000522285,0.52720787380167167,0.52721991039561544
0.21744610000522285,0.52704645270296169,0.52705850350776018
0.21744620000522286,0.52688501739339699,0.52689705398734077
0.21744630000522286,0.52672353945126815,0.52673557604521193
0.21744640000522286,0.52656201887657517,0.52657405547051894
0.21744650000522286,0.52640046988017275,0.52641250647411653
0.21744660000522287,0.5262388924620609,0.52625092905600468
0.21744670000522287,0.52607727241138491,0.52608930900532869
0.21744680000522287,0.52591560972814477,0.52592764632208855
0.21744690000522288,0.52575393283404992,0.52576595521713898
0.21744700000522288,0.52559219909653621,0.52560423569047998
0.21744710000522288,0.52543045114816778,0.52544247353125684
0.21744720000522288,0.52526864635638049,0.52528068295032426
0.21744730000522289,0.52510681314288377,0.52511884973682754
0.21744740000522289,0.52494495150767762,0.52495698810162139
0.21744750000522289,0.52478304723990732,0.52479509804470581
0.2174476000052229,0.52462111455042759,0.52463316535522608
0.2174477000052229,0.52445915343923843,0.52447119003318221
0.2174478000052229,0.52429714969548513,0.52430918628942891
0.2174479000052229,0.5241351175300224,0.52414715412396617
0.21744800000522291,0.5239730285211408,0.5239850793259393
0.21744810000522291,0.5238109253014045,0.52382297610620299
0.21744820000522291,0.52364879365995876,0.52366084446475725
0.21744830000522292,0.52348661938594887,0.52349867019074736
0.21744840000522292,0.52332441669022955,0.52333646749502805
0.21744850000522292,0.52316217136194609,0.52317422216674458
0.21744860000522293,0.5229998976119532,0.52301194841675169
0.21744870000522293,0.52283758122939616,0.52284963203419466
0.21744880000522293,0.5226752364251297,0.52268728722992819
0.21744890000522293,0.5225128631991538,0.52252491400395229
0.21744900000522294,0.52235043312975904,0.52236249814541225
0.21744910000522294,0.52218798884950957,0.52220005386516277
0.21744920000522294,0.52202551614755066,0.52203756695234915
0.21744930000522295,0.5218629866021729,0.5218750516178261
0.21744940000522295,0.52170044284594042,0.52171250786159362
0.21744950000522295,0.52153785645714379,0.521549921472797
0.21744960000522295,0.52137524164663773,0.52138730666229094
0.21744970000522296,0.52121258420356753,0.52122466343007545
0.21744980000522296,0.52104991254964261,0.52106197756529582
0.21744990000522296,0.52088718405229884,0.52089924906795204
0.21745000000522297,-1.2036593943776097e-005,0.52073650635975355
0.21745010000522297,-1.2065015653206501e-005,0.52100318725933903
0.21745020000522297,-1.2050804798491299e-005,0.52126983973721508
0.21745030000522297,-1.2050804798491299e-005,0.52153649221509113
0.21745040000522298,-1.2065015653206501e-005,0.5218031589038219
0.21745050000522298,-1.2050804798491299e-005,0.52206981138169795
0.21745060000522298,-1.2050804798491299e-005,0.52233647807042871
0.21745070000522299,-1.2050804798491299e-005,0.52260313054830476
0.21745080000522299,-1.2050804798491299e-005,0.52286978302618081
0.21745090000522299,-1.2050804798491299e-005,0.52313644971491158
0.21745100000522299,-1.2050804798491299e-005,0.52340310219278763
0.217451100005223,-1.2050804798491299e-005,0.52366975467066368
0.217451200005223,-1.2036593943776097e-005,0.52393642135939444
0.217451300005223,-1.2036593943776097e-005,0.52420307383727049
0.21745140000522301,-1.2036593943776097e-005,0.52446972631514654
0.21745150000522301,-1.2036593943776097e-005,0.52473639300387731
0.21745160000522301,-1.2036593943776097e-005,0.52500304548175336
0.21745170000522301,-1.2022383089060895e-005,0.52526971217048413
